,reco_id,time_reco,id_sender,id_reciever,id_product,product_bought,ListPrice-Amount,brand,productnature,family,Review-AverageRating,DisplayPrice-Amount,age_sender,address_sender,age_reciever,address_reciever
6417,07387eb0-41d5-40b8-a97e-fe89e816e878,1988-12-22 09:23:19,e2b774ce-2bfd-41bc-8762-22534d651fb7,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8598014,1,19.99,RSTA,SERVICIOS,PALETA GOMA MACIZA,3.8,19.99,20,"25059 Lewis Green Apt. 552
Myersmouth, HI 04465",35,"Unit 9888 Box 8441
DPO AP 14565"
2225,96d59419-e140-4b3a-b01e-a11bd5c1b690,2005-05-17 08:47:27,053a7b91-00a2-4452-be2a-d664a2d94896,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,960744,1,64.99,URBALL,Frontenis racke,FRONTENIS,4.7,64.99,37,"2692 Mary Plains
South Todd, NC 79412",35,"Unit 9888 Box 8441
DPO AP 14565"
6790,62f691d6-c3c1-4c9d-ba39-355dde09e8e0,2020-07-31 06:25:26,1837ad67-7946-4fc6-8b01-2eafdf7cc2d4,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8646173,1,29.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,0.0,29.99,43,"01606 Anderson Courts Suite 150
West Deborahmouth, NM 70990",35,"Unit 9888 Box 8441
DPO AP 14565"
5334,d2dd3fec-9c35-423a-a3d6-96b57ce2b8a1,1987-09-02 10:39:15,166669bd-7e53-4aa5-98f6-7fcbd21a5c02,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8543009,1,19.99,PONGORI,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.8,19.99,19,"2754 Katherine Groves
Lake Sharon, FL 35079",35,"Unit 9888 Box 8441
DPO AP 14565"
6680,647bef0a-9093-425f-ad4d-ee2010eb1869,1991-07-19 08:52:31,f103210d-4f7b-4cee-b30a-52f449d01881,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8669657,1,7.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.7,7.99,35,"31010 Avery Centers
South Stephentown, NV 82432",35,"Unit 9888 Box 8441
DPO AP 14565"
85,c97ad81f-ae0f-4358-b2f6-27b62b44a894,1992-04-10 06:13:29,b5e628ea-3e7b-44a2-a390-983d416bf177,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8553621,1,17.99,PERFLY,CAMISETAS MANGA CORTA,Ropa badminton hombre,4.6,9.99,24,"9454 Graham Turnpike Apt. 375
New Jason, NV 67840",35,"Unit 9888 Box 8441
DPO AP 14565"
2105,7b5bb13b-33e6-4816-b0e6-5d8d13778044,1970-03-05 18:59:58,29bd6093-ba67-4319-8de3-68e36eefbae0,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8763925,1,114.99,WILSON,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,0.0,114.99,44,"379 Alexander Landing Apt. 108
Macdonaldfort, WA 09256",35,"Unit 9888 Box 8441
DPO AP 14565"
5428,47e94f7c-ab56-4d69-9d9e-af6edbe52e51,1989-06-20 11:07:42,ec27f41e-b786-4aa4-9b35-57059e3b2671,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8547386,0,14.99,ARTENGO,Pantalón corto,Textil tenis mujer,4.6,14.99,27,"1086 Linda Mills
South Tonyview, OH 55839",35,"Unit 9888 Box 8441
DPO AP 14565"
4211,a43adf7c-d3f0-43a4-b4b7-b379aac3315f,2008-05-11 12:45:50,a9a3ac56-0621-4c17-951a-001a29453465,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8605907,0,19.99,ARTENGO,PANTALONES LARGOS,Textil tenis tiempo frío hombre,4.5,19.99,33,"649 Nelson Square Suite 155
Aaronland, RI 72424",35,"Unit 9888 Box 8441
DPO AP 14565"
333,9c985923-a6ba-4114-a918-2b77c4e77ab7,1970-07-14 22:13:22,aa238b3e-f4bf-40ce-9e94-5787fecd5f40,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8528613,1,17.99,PONGORI,Kit tenis de mesa,RAQUETTES TDT CONFIRMÉ,4.5,17.99,23,"476 Edwin Loop
Port Pedro, RI 51357",35,"Unit 9888 Box 8441
DPO AP 14565"
32,81590db4-57d7-4416-9ca0-5c6192778605,2007-08-28 15:58:32,053a7b91-00a2-4452-be2a-d664a2d94896,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8528901,1,24.99,ARTENGO,PANTALONES LARGOS,Textil tenis mujer,4.4,24.99,37,"2692 Mary Plains
South Todd, NC 79412",35,"Unit 9888 Box 8441
DPO AP 14565"
4161,5b7aa712-87b6-46b1-a1fd-7892716c3028,2020-02-03 06:01:31,30edad71-d3f3-479f-87ad-f093880ccf80,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8662366,1,189.99,BABOLAT,Raqueta,Raquetas adulto experto,2.0,189.99,27,"144 Scott Courts Apt. 517
South John, NM 27226",35,"Unit 9888 Box 8441
DPO AP 14565"
2912,43632883-cf2a-473f-80bc-11542d65da85,2019-05-17 09:56:15,57dfedf3-0344-4139-b285-264e7fe81996,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8669657,1,7.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.7,7.99,22,"4353 Gregory Roads Suite 672
New Shannon, MA 63090",35,"Unit 9888 Box 8441
DPO AP 14565"
4144,1db5e04d-b0bf-4793-a765-e5d9b3233657,1978-04-08 16:37:43,17e2cddf-4410-4b02-874c-11fbb2ba77b8,045e61c1-58da-47af-8c78-433a49d5f7ed,8573025,1,44.99,KUIKMA,Pala de pádel,PALAS PÁDEL ADULTO,4.1,44.99,42,"65722 Oliver Throughway
Mendozachester, MD 75586",29,"45778 Martin Park
West Victorburgh, IN 87479"
1725,c1ce5f36-7b1d-42bd-ba52-9bae6d7b3816,1992-10-12 12:35:34,19045f52-a35b-4354-b120-ce5268080e33,045e61c1-58da-47af-8c78-433a49d5f7ed,8556952,0,24.99,ARTENGO,MOCHILAS,BOLSAS TENIS,4.6,24.99,23,"059 Gary Square
Janetbury, MI 80097",29,"45778 Martin Park
West Victorburgh, IN 87479"
5371,68fbf150-f0b5-43ea-a115-144fd48d2c50,2021-10-05 23:13:22,b47d65dd-26ae-465e-a844-f656dda4acbf,045e61c1-58da-47af-8c78-433a49d5f7ed,8761005,0,46.99,BULL PADEL,FALDAS,TEXTIL PÁDEL,0.0,46.99,41,"487 Huang Station Suite 093
Lake Angela, MS 24454",29,"45778 Martin Park
West Victorburgh, IN 87479"
6068,e025076f-bba1-4323-adee-db9d71e747c0,2000-09-03 15:33:32,82574d80-3650-43bf-b0a1-4bf1c60c6fe1,045e61c1-58da-47af-8c78-433a49d5f7ed,8741702,0,9.99,ADIDAS,MUÑEQUERAS,ACCESORIOS JUGADOR DEPORTE DE RAQUETA,4.5,9.99,37,"5631 Wolf Port
West Staceybury, AK 31177",29,"45778 Martin Park
West Victorburgh, IN 87479"
4700,973d7abf-58b1-492e-9094-ee67b532c83d,2011-11-12 01:35:22,24235dd0-4892-46bd-984c-056910199b0a,045e61c1-58da-47af-8c78-433a49d5f7ed,8573940,0,5.99,PERFLY,Funda de protección,SQUASH 57 RAQUETA,0.0,5.99,19,"USS Smith
FPO AP 61214",29,"45778 Martin Park
West Victorburgh, IN 87479"
1302,a744ec47-5c59-43e4-b621-b52f018fbb59,2011-06-24 08:19:50,0a8aba6b-218a-4a14-96ec-dce3ab19d3e7,045e61c1-58da-47af-8c78-433a49d5f7ed,8373122,1,2.99,ARTENGO,PELOTAS,PICKLEBALL,5.0,2.99,32,"453 Rose Bypass Suite 935
Banksland, TX 32897",29,"45778 Martin Park
West Victorburgh, IN 87479"
2028,cbd83552-c53e-49d2-867e-7b59b19a036f,2016-07-05 15:57:55,9310dcf4-1be5-4f2d-9a62-e3f2e40e3c0f,045e61c1-58da-47af-8c78-433a49d5f7ed,8525459,1,89.99,ARTENGO,Pelota de tenis,PELOTAS TENIS,4.9,89.99,25,"56719 Daniel Cliffs
Port Crystalville, IA 03114",29,"45778 Martin Park
West Victorburgh, IN 87479"
5795,e049c15b-3bd5-49bf-b794-139ebc5df6d9,1991-09-01 00:21:09,121d1339-2133-4352-93fa-7d67e28f9c3a,045e61c1-58da-47af-8c78-433a49d5f7ed,8587401,1,24.99,PERFLY,ZAPATILLAS,CALZADO BÁDMINTON / SQUASH MUJER,4.6,24.99,31,"7395 Chavez Plaza
Michaelview, PA 50633",29,"45778 Martin Park
West Victorburgh, IN 87479"
4852,cff1bac3-2c78-4f91-9a02-90617a341d01,1972-03-01 15:54:52,3d4c931f-310a-448a-9e03-826c3fa6da61,045e61c1-58da-47af-8c78-433a49d5f7ed,1091517,1,34.99,YASAKA,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.0,24.99,44,"USNV Crawford
FPO AP 52849",29,"45778 Martin Park
West Victorburgh, IN 87479"
917,083ebe8f-4a36-458d-8745-6e91320daf47,1973-05-18 17:02:53,7aae88b6-e775-4cb2-a06f-78dc91372d49,045e61c1-58da-47af-8c78-433a49d5f7ed,8621580,1,54.99,ASICS,ZAPATILLAS,CALZADO MUJER MULTICANCHA INIC/PERFECC,4.6,39.99,21,"84131 Grimes Unions
Samanthaburgh, NV 89978",29,"45778 Martin Park
West Victorburgh, IN 87479"
4687,64ad10f7-c145-40b6-a553-64f855dd7882,2019-08-23 13:11:42,59358747-d58a-404d-9c74-7340770f24ab,045e61c1-58da-47af-8c78-433a49d5f7ed,8390977,1,89.99,ARTENGO,Raqueta,Raquetas adulto experto,4.7,89.99,19,"11510 Wang Road Suite 194
West Kimberly, HI 05315",29,"45778 Martin Park
West Victorburgh, IN 87479"
5695,0f5870ff-8a09-4e4f-99b9-76df9906fefe,1995-07-27 04:56:10,993a6d5c-70ec-48e2-aa84-065fd173fd39,045e61c1-58da-47af-8c78-433a49d5f7ed,8665809,1,29.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.3,29.99,21,"693 Parker Street
Christinemouth, AK 63993",29,"45778 Martin Park
West Victorburgh, IN 87479"
3325,f56ddc92-1b4c-4b1d-b365-bf1748a45903,1981-12-14 22:56:28,9310dcf4-1be5-4f2d-9a62-e3f2e40e3c0f,045e61c1-58da-47af-8c78-433a49d5f7ed,8641994,1,11.99,ARTENGO,CAMISETAS MANGA LARGA,Textil tenis niños,4.9,11.99,25,"56719 Daniel Cliffs
Port Crystalville, IA 03114",29,"45778 Martin Park
West Victorburgh, IN 87479"
3475,8593061f-d093-4335-a8b2-88e1111d238c,1990-06-25 16:33:36,5e12afcd-a07a-4449-9fbc-2119ca95b2aa,045e61c1-58da-47af-8c78-433a49d5f7ed,8628340,0,69.99,YONEX,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.5,69.99,34,"7144 Kathryn Village
West Eugenemouth, CA 04927",29,"45778 Martin Park
West Victorburgh, IN 87479"
6702,bd321f94-fe80-4b50-8609-79719116b897,1975-03-06 13:36:29,ed43168a-b454-4260-8983-eabb9995209a,045e61c1-58da-47af-8c78-433a49d5f7ed,8525661,1,39.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.3,39.99,27,"181 Evelyn Underpass Suite 005
East Fernandoville, TX 85797",29,"45778 Martin Park
West Victorburgh, IN 87479"
1503,8a4f2641-32ab-4aab-ba2f-46cd5583e79d,1985-08-11 21:55:01,17e2cddf-4410-4b02-874c-11fbb2ba77b8,045e61c1-58da-47af-8c78-433a49d5f7ed,8583099,1,29.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,3.8,29.99,42,"65722 Oliver Throughway
Mendozachester, MD 75586",29,"45778 Martin Park
West Victorburgh, IN 87479"
6134,f72926f4-3a2d-413f-8791-abebe8e325f5,1997-07-17 02:34:42,5cf01dc4-1482-429a-a6aa-6997f0363b0b,045e61c1-58da-47af-8c78-433a49d5f7ed,8641698,1,39.99,ARTENGO,ZAPATILLAS,CALZADO TENIS MUJER TIERRA BATIDA,4.4,39.99,28,"130 Sandra Trafficway Apt. 014
Jenniferside, NV 47208",29,"45778 Martin Park
West Victorburgh, IN 87479"
3836,de6e248d-8672-4296-bd05-1e0b862743bb,1985-10-28 06:17:55,0a8aba6b-218a-4a14-96ec-dce3ab19d3e7,045e61c1-58da-47af-8c78-433a49d5f7ed,8547790,0,7.99,ARTENGO,CALZONCILLOS,Textil tenis mujer,4.2,7.99,32,"453 Rose Bypass Suite 935
Banksland, TX 32897",29,"45778 Martin Park
West Victorburgh, IN 87479"
1630,cd4ffc87-a0c4-45c9-a417-8103411add0c,2001-12-03 17:32:06,a64bd485-6b9f-49b2-8255-8c0f2a182115,045e61c1-58da-47af-8c78-433a49d5f7ed,8679138,0,29.99,PUMA,Sudadera con cremallera,Textil tenis mujer,5.0,26.99,22,"2385 Cantrell Route Apt. 204
West Pamela, MI 49143",29,"45778 Martin Park
West Victorburgh, IN 87479"
3405,4579db2a-fa20-4935-b3a1-7f719bfad08a,1972-02-15 20:52:50,e72183f6-72fd-42e7-80a5-f911a7208d22,045e61c1-58da-47af-8c78-433a49d5f7ed,8647964,1,14.99,PERFLY,Pantalón corto,Ropa badminton hombre,4.8,14.99,27,"7198 Blair Drive Suite 155
South Erikahaven, GA 87510",29,"45778 Martin Park
West Victorburgh, IN 87479"
3235,25f36d99-f543-4b3b-a338-0fc397c35314,2012-12-23 06:56:52,e8121632-3f72-438e-8e30-0abcd87e533b,045e61c1-58da-47af-8c78-433a49d5f7ed,8667344,1,9.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.6,9.99,36,"0440 Ashley Club Apt. 902
North Davidmouth, IA 80499",29,"45778 Martin Park
West Victorburgh, IN 87479"
6857,9524f8a3-d73d-4a90-867c-48c5fe97e107,1976-08-18 15:24:57,48da614d-e972-465f-9643-157451a35cc7,045e61c1-58da-47af-8c78-433a49d5f7ed,8549427,1,19.99,ARTENGO,PANTALONES LARGOS,Textil tenis tiempo frío hombre,4.5,19.99,19,"191 Crosby Trafficway
Lisaborough, TN 45038",29,"45778 Martin Park
West Victorburgh, IN 87479"
4384,d059b2df-032d-4e3e-b233-b6c29792e2a8,1971-02-22 09:10:24,77120f3b-9b69-43a9-9045-c75292c3c99d,045e61c1-58da-47af-8c78-433a49d5f7ed,8111549,1,12.49,BABOLAT,Cordaje raqueta,CORDAJES TENIS,4.0,12.49,39,"3743 Jeffrey Union Apt. 933
Mckinneyhaven, DE 53533",29,"45778 Martin Park
West Victorburgh, IN 87479"
1678,2c7d1d89-f3a7-46f0-856b-01db6baf32cb,1979-03-16 23:32:07,7ac4636c-a143-45b9-a07f-7250c3b85ae0,045e61c1-58da-47af-8c78-433a49d5f7ed,1091517,0,34.99,YASAKA,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.0,24.99,37,"889 Brian Dam Suite 235
Scottville, AL 56278",29,"45778 Martin Park
West Victorburgh, IN 87479"
5757,d2b659ae-21ee-44bf-a029-c9c60df6d4f7,2021-06-11 18:37:37,7ac4636c-a143-45b9-a07f-7250c3b85ae0,045e61c1-58da-47af-8c78-433a49d5f7ed,8781335,1,7.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.5,7.99,37,"889 Brian Dam Suite 235
Scottville, AL 56278",29,"45778 Martin Park
West Victorburgh, IN 87479"
325,e408a09d-2203-406f-8d6e-be8a0d820d1f,2007-04-30 22:54:00,f103210d-4f7b-4cee-b30a-52f449d01881,045e61c1-58da-47af-8c78-433a49d5f7ed,1091517,0,34.99,YASAKA,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.0,24.99,35,"31010 Avery Centers
South Stephentown, NV 82432",29,"45778 Martin Park
West Victorburgh, IN 87479"
1757,a4b29a13-b6dc-4c29-9f37-2daf7ffc6f8c,1991-11-19 06:55:18,25307397-b6d9-43b4-99c6-7c34b5913561,045e61c1-58da-47af-8c78-433a49d5f7ed,8389066,0,19.99,GEOLOGIC,Taco de billar,BILLAR,4.3,19.99,27,"60890 Jeffrey Extensions Apt. 427
Adamstad, MT 88102",29,"45778 Martin Park
West Victorburgh, IN 87479"
2695,12d4c5f1-386b-4279-87d4-3522b0df00ee,1999-03-12 09:43:00,e9bce691-11f2-487a-8269-1f66f289a3c4,045e61c1-58da-47af-8c78-433a49d5f7ed,8668371,0,64.99,ARTENGO,Raqueta,RAQUETAS TENIS JÚNIOR,4.7,64.99,33,"PSC 9454, Box 0271
APO AP 50594",29,"45778 Martin Park
West Victorburgh, IN 87479"
1907,4973fe1e-75f2-4c21-a3f8-5eda8644df8f,1997-10-18 08:18:16,4b1e503d-8c60-4b4f-95b2-2f50caee4d0b,045e61c1-58da-47af-8c78-433a49d5f7ed,8621394,0,54.99,ADIDAS,Deportivas,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.6,39.99,35,"Unit 9067 Box 5668
DPO AE 96556",29,"45778 Martin Park
West Victorburgh, IN 87479"
1720,0420f079-41ec-4743-9626-80ddcdde03ff,2021-12-10 06:08:43,e48ca1a8-7977-495c-a22b-83383accaac3,045e61c1-58da-47af-8c78-433a49d5f7ed,8558910,0,8.99,ARTENGO,GORRAS,ACCESORIOS JUGADOR DEPORTE DE RAQUETA,4.8,8.99,35,"2456 Kim Plains
Erinhaven, VT 70969",29,"45778 Martin Park
West Victorburgh, IN 87479"
4451,65554f2d-67a5-4d21-9ec2-ddd200875e46,2016-11-10 04:32:08,f7cf6ac8-0f89-4c00-ae1a-53b2da9231a6,045e61c1-58da-47af-8c78-433a49d5f7ed,8746223,1,169.99,HEAD,Raqueta,Raquetas adulto experto,0.0,169.99,37,"44232 Walters Meadows
Lopezland, NY 75314",29,"45778 Martin Park
West Victorburgh, IN 87479"
4911,30d7085b-2ff9-4136-8d76-06154f684208,2000-08-15 21:31:55,bc3abb6c-0fa8-4d96-9cf0-7f04c042c246,045e61c1-58da-47af-8c78-433a49d5f7ed,8643153,1,19.99,ARTENGO,CHAQUETAS,Textil tenis tiempo frío mujer,4.9,19.99,24,"867 Stone View Apt. 799
Robertborough, TN 84890",29,"45778 Martin Park
West Victorburgh, IN 87479"
1220,ed1f9419-9af8-4890-97a4-c5c0cc508b29,1986-08-16 19:54:00,c9a333ed-9f91-41f9-9d36-79a485055efc,045e61c1-58da-47af-8c78-433a49d5f7ed,8598789,1,17.99,RSTA,SERVICIOS,PALETA GOMA MACIZA,5.0,16.99,41,"02958 Horne Corners
Justinview, NE 82283",29,"45778 Martin Park
West Victorburgh, IN 87479"
5865,51c3b6d5-4242-4363-96e0-d40e101449d2,2013-08-23 19:23:51,84956860-5b1a-41e1-a68c-ab73d139bfc4,045e61c1-58da-47af-8c78-433a49d5f7ed,960953,1,24.99,ARTENGO,MALLAS LARGAS,Textil tenis tiempo frío mujer,4.2,24.99,30,"192 Parker Overpass
Lake Susanstad, TX 99468",29,"45778 Martin Park
West Victorburgh, IN 87479"
431,97820c25-b1e8-4dfe-9594-121922bbd687,1999-10-30 09:50:37,a101eb6c-6d2a-47f9-968b-bae7257140e2,045e61c1-58da-47af-8c78-433a49d5f7ed,8042640,0,12.99,NO BRAND,Cordaje raqueta,CORDAJES TENIS,3.6,12.99,32,"00324 Joseph Spring
North Daniel, GA 54624",29,"45778 Martin Park
West Victorburgh, IN 87479"
5195,9d982e40-14d4-42b8-af17-f2c0e031b922,2008-09-07 17:39:55,f6e5d38c-120d-4d69-87c3-dc9d8aeb3d2f,045e61c1-58da-47af-8c78-433a49d5f7ed,8658043,1,12.99,EUSKALDUNA,SERVICIOS,PALETA GOMA MACIZA,0.0,12.99,20,"1515 Brown Roads
New Cynthia, AK 52386",29,"45778 Martin Park
West Victorburgh, IN 87479"
5175,c19fcb4d-8728-4d95-b420-250ea4c8a958,1981-04-19 18:25:13,5d5751ae-837f-4c0a-9455-990904ae2cce,04cabeab-589e-4d94-9975-21dedb5b2cdc,8660949,1,64.99,ASICS,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.5,64.99,26,"USCGC Morgan
FPO AP 54347",25,"50348 Davis Prairie
Rogershaven, MA 03231"
5768,3811b054-0b22-48e8-8f3b-4efb430dda8a,2003-05-16 12:56:53,1a5dcbb5-ca03-4b0b-b65b-3eff6975c62e,04cabeab-589e-4d94-9975-21dedb5b2cdc,8670435,1,4.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA ADULTO,4.6,4.99,34,"505 Robert Locks
North Teresa, LA 72947",25,"50348 Davis Prairie
Rogershaven, MA 03231"
3643,23a83f82-e912-4751-85b7-a467371a09d8,2016-04-25 19:45:42,8fff518d-75c2-41fd-913f-dd3907369719,04cabeab-589e-4d94-9975-21dedb5b2cdc,8742029,0,34.99,ADIDAS,CAMISETAS MANGA CORTA,Textil tenis hombre,0.0,34.99,29,"740 Barbara Rapids Suite 677
Buchananfurt, AR 20643",25,"50348 Davis Prairie
Rogershaven, MA 03231"
5966,59c9732f-9da1-47f0-8e83-d7b2c206727d,1970-03-01 22:25:34,6f62211b-166b-4c03-af10-c4916a335f6b,04cabeab-589e-4d94-9975-21dedb5b2cdc,8573350,1,44.99,PERFLY,Bolsa de deporte para raquetas,FUNDAS RAQUETAS BÁDMINTON,5.0,44.99,17,"USCGC Green
FPO AE 31785",25,"50348 Davis Prairie
Rogershaven, MA 03231"
3063,84a24162-b034-40c6-ad45-338302af5d68,2001-02-21 12:33:14,fcef0602-cff9-446a-ab89-7048d7a161c0,04cabeab-589e-4d94-9975-21dedb5b2cdc,8613236,1,9.99,CORNILLEAU,Raqueta,RAQUETAS PING PONG INTERIOR,4.5,9.99,38,"PSC 4660, Box 5732
APO AE 80762",25,"50348 Davis Prairie
Rogershaven, MA 03231"
2349,f3198182-c2a2-413d-b6d5-ba52ff819ab4,1989-07-04 13:00:17,3459215a-9697-408f-bd57-f564d5fb3381,04cabeab-589e-4d94-9975-21dedb5b2cdc,8581649,1,31.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON/SQUASH JÚNIOR,4.5,31.99,35,"89733 Mary Vista
West Vincenthaven, NE 82999",25,"50348 Davis Prairie
Rogershaven, MA 03231"
6615,1a44e37a-5a0c-4965-a13c-f1061dd7c8bc,1989-02-01 20:02:26,282c9d21-c840-4a36-b36b-59907bf676b9,04cabeab-589e-4d94-9975-21dedb5b2cdc,8667512,1,74.99,MIZUNO,ZAPATILLAS,ZAPATILLA SQUASH,5.0,74.99,20,"6479 Mcconnell Parkways Apt. 299
New Christopherfurt, WI 40451",25,"50348 Davis Prairie
Rogershaven, MA 03231"
5135,f4a9b2b4-ad54-48eb-b0e5-ea1f260b2f18,2018-06-11 21:46:05,f103210d-4f7b-4cee-b30a-52f449d01881,04cabeab-589e-4d94-9975-21dedb5b2cdc,8554713,0,11.99,OPFEEL,Cordaje raqueta,TALLER SQUASH,0.0,11.99,35,"31010 Avery Centers
South Stephentown, NV 82432",25,"50348 Davis Prairie
Rogershaven, MA 03231"
1497,cd0fb3ac-d404-48fb-8ffc-d6ee79c58bea,2002-11-11 23:20:35,157651f7-ce0b-4f52-a836-b2f58c94b234,04cabeab-589e-4d94-9975-21dedb5b2cdc,8749222,0,8.99,SPEEDMINTON,Volante speed badminton,CROSSMINTON,5.0,8.99,41,"89324 Walker Isle Apt. 315
West Briana, MT 19737",25,"50348 Davis Prairie
Rogershaven, MA 03231"
2430,08d9630b-7981-4d9e-964d-0d8988d47c76,2011-12-13 09:05:50,d0eb7350-ce10-42a2-bab1-cb66319bdfa6,04cabeab-589e-4d94-9975-21dedb5b2cdc,8352968,1,699.99,CORNILLEAU,Mesa,MESAS TDM INTERIOR,4.6,699.99,26,"5942 Phillip Ridge
West Hannah, WA 76733",25,"50348 Davis Prairie
Rogershaven, MA 03231"
763,e1bdb7b0-6fc7-4976-96b3-e25d077c566d,1985-08-28 14:38:02,e3d1e9ab-01fb-4ade-ae58-8449f8fbe742,04cabeab-589e-4d94-9975-21dedb5b2cdc,8372972,1,12.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.3,12.99,42,"13288 Moody Ridge
Port Tonyaburgh, NY 24591",25,"50348 Davis Prairie
Rogershaven, MA 03231"
4684,1b2ff32c-2514-42bf-8696-3bd6fd3dbcaf,2002-10-28 07:51:29,90003353-1336-47c5-aea1-e6ec66413970,04cabeab-589e-4d94-9975-21dedb5b2cdc,8605668,1,44.99,SALMING,ZAPATILLAS,ZAPATILLA SQUASH,3.8,39.99,17,"PSC 1973, Box 0558
APO AE 07788",25,"50348 Davis Prairie
Rogershaven, MA 03231"
1246,3c57e30b-8bbd-494c-b2e2-af1386c57067,2019-04-27 12:42:21,fc7aedd3-04a7-4524-9da8-d7a80d577caa,04cabeab-589e-4d94-9975-21dedb5b2cdc,8747168,1,63.99,HEAD,Pala de pádel,PALAS PÁDEL ADULTO,5.0,63.99,19,"40392 Bell Walks
Mayborough, FL 13409",25,"50348 Davis Prairie
Rogershaven, MA 03231"
2757,db2b4262-d7d9-4bdd-8541-a22bcfab656c,1983-03-29 03:05:44,acccdc2e-f7b6-4d4e-b4dc-fc9114aa3819,04cabeab-589e-4d94-9975-21dedb5b2cdc,8670382,1,4.49,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA JÚNIOR,4.7,4.49,21,"969 Sara Estate
Stevensburgh, WI 33512",25,"50348 Davis Prairie
Rogershaven, MA 03231"
3819,92be9f78-b2d0-49d0-9577-8e9b56398ca8,1976-05-08 17:55:33,a681191e-b20b-418b-a7da-97c45b881aeb,04cabeab-589e-4d94-9975-21dedb5b2cdc,8351925,1,9.99,ARTENGO,Raqueta,Tenis ocasional,4.3,9.99,40,"13809 Katherine Road
Johnsonville, NJ 72917",25,"50348 Davis Prairie
Rogershaven, MA 03231"
386,adfcf75c-5fa3-4596-90b1-3e0e1310a883,2001-04-09 08:14:54,8c333f9b-af38-4a0c-8bdc-428ffa061312,04cabeab-589e-4d94-9975-21dedb5b2cdc,8501245,0,29.99,PONGORI,ZAPATILLAS,ZAPATILLAS TDM,4.5,29.99,19,"9623 Amanda Fords Apt. 237
West David, MN 32799",25,"50348 Davis Prairie
Rogershaven, MA 03231"
5065,fba237e1-7890-4826-a8cf-5cd3ea0c0f65,1983-06-23 14:11:58,930222e4-f8f4-4357-953d-b4a02fc8c6a3,04cabeab-589e-4d94-9975-21dedb5b2cdc,8782331,0,24.99,NO BRAND,POLOS,EQUIPAMIENTO COACH/CLUB,0.0,24.99,18,"511 Billy Port Apt. 807
Kathyville, PA 88525",25,"50348 Davis Prairie
Rogershaven, MA 03231"
574,59924c7a-cf22-4896-91e1-fade80be514a,2020-06-09 19:26:19,b1244968-4adc-4775-b8af-f73fef3f4aaf,04cabeab-589e-4d94-9975-21dedb5b2cdc,8765158,1,54.99,HEAD,ZAPATILLAS,CALZADO TENIS JÚNIOR,0.0,54.99,26,"87366 Tracy Forks
Lake Christopher, MO 31710",25,"50348 Davis Prairie
Rogershaven, MA 03231"
6139,f4a259af-ac5b-41ca-aa60-11278a2d24aa,2008-07-03 20:26:22,31a589da-19d7-44d1-b04c-9856fe3d0756,04cabeab-589e-4d94-9975-21dedb5b2cdc,8755179,1,17.99,PERFLY,CAMISETAS MANGA CORTA,Ropa badminton hombre,4.1,17.99,25,"074 Case Cape
Louistown, AL 10199",25,"50348 Davis Prairie
Rogershaven, MA 03231"
